anime_id,name,genre,type,episodes,rating,members
14519,Neko Ramen: Ore no Shouyu Aji,Comedy,ONA,13,6.28,256
439,RG Veda," Adventure, Drama, Fantasy ",OVA,2 eps,6.28,5070
14583,Rinne no Lagrange Specials,Comedy,Special,6,6.28,3291
5314,rokumon tengai mon colle knights movie: densetsu no fire dragon,"Adventure, Comedy, Fantasy",Movie,1,6.28,350
10201,SENKOU NO NIGHT RAID PICTURE DRAMA,"Action, Historical, Super Power   ",Special,1,6.28,1543
3599,Shin Kujakuou," Action, Demons, Horror ",OVA,2,6.28,743 members
11791,Sore Ike! Anpanman: Ruby no Negai,"Comedy, Kids, Magic",Movie,,6.28,162
17963,"Tetsuwan Atom: Kagayakeru Hoshi - Anata wa Aoku, Utsukushii...","Mecha, Sci-Fi",Movie,1,6.28,302
9002,True Tears: Raigomaru to Jibeta no Monogatari,Kids,Special,1,6.28,5110
2301,UCHUU NO KISHI TEKKAMAN BLADE OVA: MISSING LINK," Action, Mecha, Sci-Fi, Shounen ",OVA,1,6.28/10,1056
29123,world calling,Music   ,Music,1 eps,6.28,578
5474,Yobarete Tobidete Akubi-chan,,TV,26,6.28,233
14231,Akuemon,"Fantasy, Romance",OVA,1,6.27,453
1202,Ar Tonelico: Sekai no Owari de Utai Tsuzukeru Shoujo," Action, Adventure, Fantasy, Magic, Sci-Fi ",OVA,1,6.27,"10,531 members"
18767,BLAZBLUE: ALTER MEMORY,"Action, Fantasy",TV,12,6.27,52965
23365,By Your Side,Music,Music,1,6.27,550
2981,Chika Gentou Gekiga: Shoujo Tsubaki,"Drama, Historical, Horror   ",Movie,1,6.27,8214
18755,donyatsu," Comedy, Sci-Fi, Seinen ",Movie,12,6.27,2168
7491,Dragon Quest Retsuden: Roto no Monshou,"Adventure, Fantasy, Magic, Shounen",Movie,,6.27,590
33045,DREAM FESTIVAL!,Music,ONA,12 eps,6.27/10,4761
4003,Dream Hunter Rem,"Ecchi, Magic",OVA,4,6.27,1442
23409,Duel Masters VS," Action, Adventure, Comedy, Shounen ",TV,49,6.27,374 members
1324,Earthian,"Drama, Shoujo, Shounen Ai   ",OVA,4,6.27,5394
498,Haja Taisei Dangaiou,"Action, Adventure, Mecha, Sci-Fi",OVA,3,6.27,2350
14095,kamen rider fourze x crayon shin-chan,"Action, Comedy, Kids, Shounen",Special,4,6.27,440
2049,Kouryuu Densetsu Villgust," Action, Adventure, Comedy, Fantasy, Romance ",OVA,2,6.27,1079
17815,Kyoto Animation: Kasa-hen,,Special,1,6.27,2317
4129,Mahou no Tenshi Creamy Mami: Curtain Call,"Comedy, Music, Shoujo",Music,1,6.27,298
12449,Maken-Ki! Specials,"Ecchi, Sports   ",Special,6 eps,6.27,13691
29765,METROPOLIS (2009), nan ,Movie,1,6.27/10,313 members
7415,Mukougaoka Chisato wa Tada Mitsumeteita no Datta,Music,Music,,6.27,794
10481,otohime connection,"Drama, Mystery, Romance, Shoujo, Slice of Life",OVA,1,6.27,259
2332,Plastic Little,"Action, Adventure, Comedy, Ecchi, Mecha, Military, Romance, Sci-Fi",OVA,1,6.27,7287
7468,Princess Lover! Picture Drama," Comedy, Ecchi, Harem, School ",Special,6,6.27,7132
11547,SENGOKU☆PARADISE KIWAMI,"Action, Comedy, Drama, Historical, Romance, Samurai, Shoujo   ",TV,26,6.27,3473
10525,Shinseiki Duel Masters Flash,"Comedy, Kids",TV,24,6.27,314
32309,Tabi Machi Late Show,Drama,TV,4,6.27,5430
686,To Heart: Remember My Memories Specials," Comedy, Martial Arts, Parody, Samurai, Sci-Fi, Super Power ",Special,7 eps,6.27,"2,198 members"
9794,tono to issho 1.5,"Comedy, Historical, Parody, Samurai, Seinen",OVA,1,6.27,462
648,TSUKI WA HIGASHI NI HI WA NISHI NI: OPERATION SANCTUARY,"Comedy, Drama, Harem, Romance, Sci-Fi",TV,13,6.27/10,5200
4484,"Umi no Yami, Tsuki no Kage","Drama, Horror, Romance   ",OVA,3,6.27,483
20053,Wizard Barristers: Benmashi Cecil,,TV,12,6.27,38188
5133,100-man-nen Chikyuu no Tabi: Bander Book,Sci-Fi,Special,,6.26,429
6074,21 Emon Uchuu ike! Hadashi no Princess,"Comedy, Sci-Fi, Space",Movie,1,6.26,260
2689,AKAI KOUDAN ZILLION: UTAHIME YAKYOKU,"Adventure, Sci-Fi, Shounen",Special,1,6.26,533
21523,baku tech! bakugan gachi," Action, Game, Shounen ",TV,39,6.26,690 members
2823,Barbapapa,"Comedy, Fantasy   ",TV,45 eps,6.26,1385
5289,Beast Wars Second: LioConvoy in Imminent Danger!,"Action, Adventure, Sci-Fi",Movie,1,6.26,685
12877,Bokurano Recap,"Drama, Mecha, Psychological, Sci-Fi",Special,1,6.26,1737
2830,CHIBIKKO REMI TO MEIKEN KAPI," Adventure, Drama, Slice of Life ",Movie,1,6.26/10,351
1283,Choujuu Densetsu Gestalt,"Adventure, Comedy, Fantasy, Shoujo",OVA,2,6.26,2601
7290,Cyborg 009: Kaijuu Sensou,"Action, Adventure, Sci-Fi",Movie,1,6.26,806
2287,fighting foodons,"Adventure, Comedy, Fantasy, Game, Shounen   ",TV,26,6.26,2580
1056,Good Morning Call," Comedy, Drama, Romance, School, Shoujo ",OVA,1,6.26,"3,970 members"
10477,HAIYORU! NYARUANI: REMEMBER MY LOVE(CRAFT-SENSEI) SPECIAL,"Comedy, Sci-Fi",Special,,6.26,8434
4713,Heart no Kuni no Alice: Wonderful Wonder World,"Fantasy, Harem, Romance, Shoujo",Movie,1 eps,6.26,20532
3406,iDOLM@STER Xenoglossia Specials,,Special,9,6.26,2377
5876,Izumo," Adventure, Fantasy, Historical ",OVA,2,6.26,276
9951,Jiu Se Lu,Supernatural   ,Movie,1,6.26,775
2092,kiss wa hitomi ni shite,"Comedy, Romance, Shoujo",OVA,1,6.26/10,356
1909,Kusatta Kyoushi no Houteishiki,"Comedy, Romance, Shounen Ai",OVA,2,6.26,2649
13789,Little Nemo Pilot, Adventure ,Special,1,6.26,407 members
8792,Madobe Nanami no Windows 7 de PC Jisaku Ouen Commercial!!,Comedy,OVA,1,6.26,6996
32927,Mobile Suit Gundam UC: A Phantom World,"Action, Mecha",Special,1,6.25,383
5584,NEW DREAM HUNTER REM: SETSURIKU NO MUDENMEKYU,"Ecchi, Magic   ",OVA,1 eps,6.26,502
7876,Oz no Mahoutsukai, Fantasy ,Movie,1,6.26,357
20555,soniani: super sonico the animation,"Music, Slice of Life",TV,,6.26,45748
854,Soul Link,"Action, Adventure, Comedy, Military, Romance, Sci-Fi, Space",TV,12,6.26,14641
33902,Suntory Minami Alps no Tennen Mizu,"Drama, School",Special,3,6.26,3700
2388,TACHIGUISHI RETSUDEN, Comedy ,Movie,1,6.26/10,445 members
31221,Tantei Team KZ Jiken Note,"Mystery, School   ",TV,16,6.26,9410
5462,Top wo Nerae! Kagaku Kouza,,Special,6,6.26,5479
28251,Uribyeol ilhowa ulrookso,"Comedy, Kids, Magic, Romance",Movie,1,6.22,283
31551,yurumates 3d plus: natsuyasumi maison du wish report," Comedy, Seinen, Slice of Life ",OVA,1 eps,6.26,280
14949,YURUMATES 3D: USHINAWARETA GENJITSU,"Comedy, Seinen, Slice of Life",OVA,1,6.26,1095
7739,11eyes: Momoiro Genmutan,"Comedy, Ecchi, Super Power, Supernatural",Special,1,6.25,28144
8216,Aa Harimanada,"Martial Arts, Seinen, Sports   ",TV,23,6.25,640
1224,Aquarian Age: Sign for Evolution," Action, Adventure, Fantasy, Music, Romance, Sci-Fi, Shounen, Super Power, Supernatural ",TV,13,6.25,"9,268 members"
5421,Ark,"Action, Fantasy, Mecha, Military, Sci-Fi, Supernatural",Movie,,6.25,721
2414,ASSEMBLE INSERT,"Comedy, Police, Sci-Fi",OVA,2,6.25/10,1566
22547,blade &amp; soul,"Action, Adventure, Fantasy, Martial Arts",TV,13,6.25,72692
7597,"Boku, Otaryman."," Comedy, Seinen, Slice of Life ",OVA,1,6.25,3294
11705,Dragon Age: Blood Mage no Seisen,"Action, Fantasy   ",Movie,1 eps,6.25,6341
5689,Eien no Filena,"Adventure, Drama, Fantasy",OVA,6,6.25,301
426,FINAL FANTASY,"Action, Adventure, Comedy, Fantasy",OVA,4,6.25,10325
7867,Gon," Action, Adventure, Kids ",TV,50,6.25,917 members
24127,Hashi no Mukou,,ONA,1,6.25,792
2545,huckleberry no bouken,"Adventure, Drama, Historical",TV,26,6.25,748
32548,Imawa no Kuni no Alice,Action   ,ONA,1,6.25,824
5287,IPPATSU KANTA-KUN," Action, Adventure, Comedy, Kids, Sports ",TV,53,6.25/10,310
6875,Iron Man,"Action, Drama, Mecha",TV,,6.25,17403
3889,Junk Boy,"Comedy, Ecchi, Romance",OVA,1 eps,6.25,3156
6932,Kemono to Chat,Comedy,OVA,1,6.25,1175
4461,Kouchou-sensei to Kujira, Drama ,Movie,1,6.25,"1,441 members"
8919,licca-chan no nichiyoubi,Adventure   ,OVA,1,6.25,289
8431,Mahou no Star Magical Emi: Kumo Hikaru,"Comedy, Shoujo, Slice of Life",OVA,1,6.25,368
4187,Megumi,Historical,ONA,1,6.25,1105
24835,Mobile Suit Gundam-san," Comedy, Mecha, Parody ",TV,13,6.25,3598
571,Moldiver,"Action, Comedy, Magic, Mecha, Romance, Sci-Fi",OVA,6,6.25,1584
2567,PINOCCHIO YORI PICCOLINO NO BOUKEN,"Adventure, Kids",TV,52,6.25/10,852
30686,Pokemon XY: Hoopa no Odemashi Daisakusen!!,"Comedy, Fantasy, Kids   ",Special,6 eps,6.25,1544
6385,pokemon: slowking no ichinichi,,Special,1,6.25,"6,090 members"
13855,Queen&#039;s Blade: Rebellion Specials,Ecchi,Special,,6.25,4989
5080,Quiz Magic Academy: The Original Animation,"Comedy, Fantasy, Magic, School",OVA,1,6.25,7367
3509,RIKI-OH: TOUKATSU JIGOKU,"Action, Martial Arts, Seinen, Super Power",OVA,1,6.25,1319
10301,Rio: Rainbow Gate! Special," Comedy, Ecchi, Game ",Special,1,6.25,3037
17165,SF Saiyuuki Starzinger (Movie),"Adventure, Mecha, Sci-Fi, Shounen   ",Movie,1,6.25,207
9768,Shima Shima Tora no Shimajirou,"Adventure, Comedy, Fantasy, Kids, Magic",TV,726,6.25,237
7510,shisha no sho,"Drama, Supernatural",Movie,1,6.25,722
8964,STITCH!: ZUTTO SAIKOU NO TOMODACHI," Adventure, Comedy, Kids ",TV,29 eps,6.25/10,751 members
11099,Tiger &amp; Bunny Pilot,"Action, Comedy, Super Power",Special,1,6.25,5936
13495,Tokyo Disney Resort: Yume ga Kanau Basho,Slice of Life,Special,1,6.25,727
12121,Towa no Kizuna,Music   ,Music,1,6.25,1692
2690,Urban Square: Kouhaku no Tsuigeki," Action, Mystery, Seinen ",OVA,1,6.25,656
6616,WATASHI NO COFFEE SAMURAI: JIHANKI-TEKI NA KARESHI,"Action, Romance, Samurai, Sci-Fi",Special,,6.25,1335
2015,wind: a breath of heart,"Comedy, School",OVA,1,6.25,1557
1026,Yakumo Tatsu,,OVA,2,6.25,2427
31994,Yami Shibai 3rd Season," Dementia, Horror, Supernatural ",TV,13,6.25,"10,557 members"
1484,Youma,"Action, Demons, Fantasy, Horror, Supernatural   ",OVA,2 eps,6.25,4244
204,YUMERIA,"Action, Comedy, Ecchi, Harem, Super Power",TV,12,6.25/10,19138
7770,Yutori-chan,"Comedy, Slice of Life",ONA,25,6.25,3516
4444,Zero Duel Masters," Adventure, Comedy, Game, Sports ",TV,12,6.25,1217
12589,3 choume no tama: onegai! momo-chan wo sagashite!!,"Adventure, Kids",Movie,1,6.24,282
9846,Attraction,Mystery,ONA,1,6.24,1430
767,BURN UP!,"Action, Comedy, Ecchi, Police, Sci-Fi   ",OVA,1,6.24,4184
2827,Calimero, Comedy ,TV,45,6.24,"2,279 members"
3506,Connected,"Dementia, Music, Sci-Fi",Music,,6.24,2697
3840,Crystal Blaze,"Action, Sci-Fi",TV,12 eps,6.24,11974
11471,Dororo,Action,Special,1,6.24,278
6680,doujouji," Historical, Supernatural ",Movie,1,6.24/10,736
15883,Fantasista Doll,"Fantasy, Magic, Sci-Fi   ",TV,12,6.24,18799
2066,Gall Force: The Revolution,,OVA,4,6.24,686
7427,Getsumen To Heiki Mina Specials,"Action, Comedy, Ecchi, Shounen, Super Power",Special,2,6.24,804
2473,Ginga Ojousama Densetsu Yuna: Kanashimi no Siren," Action, Adventure, Comedy, Magic, Mecha, Sci-Fi ",OVA,2,6.24,"1,748 members"
31065,GUNSLINGER STRATOS: THE ANIMATION - BUNKI/FUTATSU NO MIRAI,"Action, Sci-Fi",Special,1,6.24,1379
6965,Kaiketsu Zorori: Mahoutsukai no Deshi/Dai Kaizoku no Takara Sagashi,"Adventure, Comedy",Movie,1,6.24,203
30922,kaze no matasaburou (movie),"Fantasy, Supernatural   ",Movie,1 eps,6.24,1131
5783,Koisuru Tenshi Angelique: Chibi Character Adventure," Adventure, Comedy ",Special,1,6.24,516
9423,Koko ni Iru,Slice of Life,ONA,,6.24,401
6327,MIRACLE TRAIN: CHUO-SEN E YOUKOSO,"Fantasy, Shoujo",Special,1,6.24/10,2961
32959,Mirai no Watashi,"Comedy, Slice of Life",ONA,1,6.24,1089
10581,Mobile Suit Gundam 0083: Stardust Memory - The Mayfly of Space," Action, Drama, Mecha, Military, Sci-Fi, Space ",Special,1,6.24,"3,528 members"
1093,Oishinbo,"Comedy, Seinen, Slice of Life   ",TV,136,6.24,552
8464,pants no ana,"Comedy, Ecchi, School",OVA,1,6.24,236
7549,QUIZ MAGIC ACADEMY: THE ORIGINAL ANIMATION 2,"Comedy, Fantasy, Magic, School",OVA,1,6.24,3658
756,School Days ONA," Drama, Romance, School ",ONA,1 eps,6.24,21104
31669,Takamiya Nasuno Desu!: Teekyuu Spin-off Specials,,Special,2,6.24,885
30916,The Five Killers,Action,ONA,1,6.24,312
18003,Thermae Romae x TOTO Collaboration,"Comedy, Historical, Seinen   ",Special,1,6.24,447
2179,TOKIMEKI MEMORIAL: FOREVER WITH YOU," Drama, Romance, School ",OVA,2,6.24/10,"1,734 members"
748,true love story,Romance,OVA,,6.24,3409
31736,Valkyrie Drive: Mermaid Specials,"Action, Ecchi, Fantasy, Shoujo Ai",Special,6,6.24,5679
6918,Wolverine,"Action, Martial Arts, Super Power",TV,12,6.24,14989
28433,Baymax," Drama, Music, Sci-Fi, Slice of Life ",Music,1,6.23,651
30100,BLACK BULLET: TENCHUU＊GIRLS,Fantasy   ,Special,1 eps,6.23,6806
3135,Dragon&#039;s Heaven,"Action, Adventure, Fantasy, Mecha, Sci-Fi",OVA,1,6.23,1924
25567,DRAMAtical Murder OVA: Data_xx_Transitory,"Drama, Psychological, Sci-Fi, Shounen Ai",Special,1,6.23,12469
9282,duel masters movie 3: honoo no kizuna xx," Game, Shounen ",Movie,1,6.23,436 members
22055,Gakkou no Kaidan Recaps,"Horror, Mystery, Supernatural",Special,2,6.23,547
1200,GUN-DOU MUSASHI,"Adventure, Fantasy, Samurai",TV,26,6.23/10,3955
28791,Gunslinger Stratos: The Animation,"Action, Sci-Fi   ",TV,12,6.23,47587
32083,Luck &amp; Logic,,TV,12,6.23,48314
3845,Mahoutsukai Chappy,"Adventure, Kids, Magic",TV,,6.23,240
9043,Majuu Sensen,"Action, Fantasy",OVA,3 eps,6.23,320
1885,master of epic: the animation age,"Comedy, Fantasy, Game",TV,12,6.23,1139
2226,Mori no Tonto-tachi," Fantasy, Kids ",TV,23,6.23,278 members
8842,Oishinbo: Nichibei Kome Sensou,"Comedy, Seinen, Slice of Life   ",Movie,1,6.23,199
31676,Persona 2: Another Self,"Action, Demons, Fantasy, Supernatural",Special,1,6.23,1178
14663,Queen&#039;s Blade Rebellion vs. Hagure Yuusha no Aesthetica,"Action, Ecchi, Fantasy",Special,1,6.23,8780
3642,SHINA DARK: KUROKI TSUKI NO OU TO SOUHEKI NO TSUKI NO HIMEGIMI," Ecchi, Fantasy, Harem, Music ",Music,4,6.23/10,3730
31133,Shounen Sunday CM Gekijou: InuYasha-hen,"Action, Demons, Fantasy",Special,2,6.23,1218
17379,street fighter ii: yomigaeru fujiwara-kyou - toki wo kaketa fighter-tachi,"Action, Historical, Martial Arts, Shounen",OVA,1,6.23,776
10199,Super Doll Licca-chan: Licca-chan Zettai Zetsumei! Doll Knights no Kiseki,"Action, Adventure, Fantasy, Kids, Magic, Shoujo, Super Power   ",Movie,1 eps,6.23,295
13965,Thermae Romae x LOFT Collaboration," Comedy, Historical, Seinen ",Special,1,6.23,467 members
4616,YUMEMIRU TOPO GIGIO,"Adventure, Comedy, Kids",TV,,6.23,429
1228,Chivas 1-2-3,"Action, Comedy, Ecchi, Fantasy, Supernatural",OVA,2,6.22,2011
21999,Duel Masters Victory V3,,TV,51,6.22,364
17727,Haitai Nanafa 2nd Season," Comedy, Supernatural ",TV,13,6.22,1915
1156,i: wish you were here,"Action, Drama, Mystery, Sci-Fi   ",TV,4,6.22,6017
10354,KAKOMARETA SEKAI,Drama,ONA,1,6.22/10,786
23735,Kenzen Robo Daimidaler Specials,"Comedy, Ecchi, Mecha, Seinen",Special,6,6.22,3816
1955,Kimagure Robot," Comedy, Fantasy, Sci-Fi ",TV,10 eps,6.22,"1,521 members"
3595,Kujakuou,"Action, Demons, Horror",OVA,3,6.22,949
2461,Metal Skin Panic MADOX-01,"Action, Mecha, Sci-Fi",OVA,1,6.22,2030
30168,MISS MONOCHROME: WATASHI DAKE NO MONOGATARI,Music   ,Music,1,6.22,1634
2851,ninku (movie)," Action, Adventure, Comedy, Historical, Martial Arts, Shounen ",Movie,1,6.22,887
8312,Piece,Music,Music,,6.22,1143
13927,Sacred Seven: Shirogane no Tsubasa Picture Drama,"Action, Comedy, School, Sci-Fi, Super Power",Special,2,6.22,1589
6889,Time Bokan Series: Zenderman,"Action, Adventure, Comedy, Mecha, Sci-Fi, Super Power",TV,52,6.22,298
8928,VISIONS OF FRANK: SHORT FILMS BY JAPAN&#039;S MOST AUDACIOUS ANIMATORS, Dementia ,Movie,9,6.22/10,267 members
25967,Backkom Sports,"Comedy, Kids, Sports   ",TV,52 eps,6.21,131
5469,Birthday Boy,,Movie,1,6.21,1196
6484,chokin senshi cashman,"Action, Comedy",OVA,1,6.21,366
2693,Detatoko Princess," Comedy, Fantasy ",OVA,3,6.21,1220
3813,GEKKOU NO PIERCE: YUMEMI TO GIN NO BARA NO KISHIDAN,"Fantasy, Mystery, Romance, Shoujo",OVA,1,6.21,348
2322,Giant Robo Gaiden Ginrei,"Comedy, Ecchi, Mecha, Parody, Sci-Fi, Shounen, Super Power",OVA,3,6.21,2223
1234,Hand Maid Mai,"Comedy, Ecchi, Romance, Sci-Fi   ",OVA,1,6.21,2621
9944,Hime Gal♥Paradise, Shoujo ,OVA,9,6.21,563 members
6071,Juuippiki no Neko,Fantasy,Movie,,6.21,400
766,kishin houkou demonbane,"Comedy, Drama, Mecha, Sci-Fi",OVA,1 eps,6.21/10,7024
556,Koutetsu Tenshi Kurumi Zero,"Drama, Romance, Sci-Fi",OVA,3,6.21,3896
669,Kujibiki Unbalance," Comedy, Romance, School ",OVA,3,6.21,8291
2791,Makasete Iruka!,"Action, Comedy, School   ",OVA,1,6.21,893
14049,Mashiro-iro Symphony: Airi ga Anata no Kanojo ni!?,"Harem, Romance",Special,1,6.21,6004
11693,MATCH URI NO SHOUJO,"Drama, Kids",Movie,1,6.21,158
3336,Mezame no Hakobune, Fantasy ,OVA,1,6.21,"1,867 members"
2304,mobile suit sd gundam mk iv,,OVA,2,6.21,1756
1975,Mutekiou Tri-Zenon,"Mecha, Sci-Fi",TV,22,6.21,483
17237,Peeping Life: World History,"Comedy, Historical, Slice of Life   ",ONA,40 eps,6.21,361
12065,QUEEN&#039;S BLADE OVA SPECIALS," Action, Adventure, Ecchi, Fantasy ",Special,2,6.21/10,5535
28447,Shingeki no Bahamut: Genesis Recap,"Action, Adventure, Demons, Fantasy, Magic, Supernatural",Special,,6.21,6785
12367,Shining Hearts: Shiawase no Pan,"Action, Fantasy",TV,12,6.21,27273
7416,Socket,Kids,OVA,1,6.21,157
2314,tobe! kujira no peek," Adventure, Drama ",Movie,1,6.21,286 members
16363,VANQUISHED QUEENS,"Action, Adventure, Ecchi, Fantasy   ",OVA,4,6.21,5462
22831,Abarenbou Rikishi!! Matsutarou,"Seinen, Sports",TV,23,6.2,5568
16211,Bakumatsu Gijinden Roman,"Fantasy, Historical",TV,12,6.2,7816
23037,Bakumatsu Rock," Action, Comedy, Historical, Music, Shoujo ",TV,12 eps,6.2,18680
1468,Baoh Raihousha,"Action, Martial Arts, Sci-Fi, Shounen, Space, Super Power",OVA,1,6.2,5520
1055,BLAME!,"Mecha, Sci-Fi",ONA,6,6.2/10,13802
2723,d4 princess,"Action, Comedy, Magic, Mecha, Sci-Fi   ",TV,24,6.2,1514
19235,"Dance, Dance, Dance",,Music,1,6.2,376 members
19165,Fate/Zero Cafe,"Comedy, Parody",Movie,,6.2,8130
2833,Gulliver no Uchuu Ryokou,"Adventure, Sci-Fi",Movie,1,6.2,527
3434,HEY! BUMBOO,"Adventure, Cars, Kids",TV,130,6.2,677
9911,Houkago no Pleiades, Magic ,ONA,4,6.2,13618
932,Ichigeki Sacchuu!! Hoihoi-san,"Comedy, Sci-Fi, Slice of Life   ",OVA,1 eps,6.2,5404
588,itsudatte my santa!,"Comedy, Ecchi, Fantasy, Romance, Shounen",OVA,2,6.2,8206
12965,Jewelpet Movie: Sweets Dance Princess,"Fantasy, Magic, Shoujo",Movie,1,6.2,581
1926,JISHU SEISAKU MOVIE BINCHOU-TAN," Music, Slice of Life ",Music,1,6.2/10,"1,781 members"
23753,Kishin Houkou Demonbane (TV) Specials,"Magic, Mecha, Sci-Fi, Supernatural",Special,2,6.2,571
8180,Koisuru Tenshi Angelique: Chibi Character Adventure 2,"Adventure, Comedy",Special,1,6.2,416
7532,Kuroi Kikori to Shiroi Kikori,Fantasy   ,Movie,1,6.2,179
7294,Licca-chan Fushigi na Mahou no Ring," Adventure, Fantasy ",OVA,2,6.2,295
1874,love♥love? specials,"Comedy, Ecchi, Harem, Romance",Special,,6.2,3935
25543,M3: Sono Kuroki Hagane Recap,"Action, Mecha",Special,1 eps,6.19,1022
3183,MAPS: Densetsu no Samayoeru Seijin-tachi,,OVA,1,6.2,402
1175,Metal Fighter Miku," Comedy, Sci-Fi, Shounen, Sports ",TV,13,6.2,"1,377 members"
1940,Outlanders,"Adventure, Comedy, Ecchi, Sci-Fi, Shounen   ",OVA,1,6.2,2655
3600,SENGOKU KITAN YOUTOUDEN,"Action, Demons, Martial Arts",OVA,3,6.2/10,982
1099,Shadow Skill: Kurudaryuu Kousatsuhou no Himitsu,"Adventure, Drama, Fantasy, Shounen",OVA,1,6.2,1449
31402,soul worker: your destiny awaits," Action, Fantasy, Sci-Fi ",ONA,5,6.2,430
2421,Super Kuma-san,"Comedy, Fantasy",Special,1,6.2,534
32816,Teekyuu 6 Specials,"Comedy, Shounen, Sports",Special,2,6.2,677
13983,THERMAE ROMAE: KODAI ROMAJIN GA UCHUU E,"Comedy, Seinen, Space   ",Special,1 eps,6.2,749
11919,Zoku Attacker You! Kin Medal e no Michi," Romance, Sports ",TV,52,6.2,340 members
5628,21 Emon,"Comedy, Sci-Fi, Space",TV,,6.19,314
2051,Akai Kiba: Blue Sonnet,"Action, Drama, Sci-Fi, Shoujo, Super Power",OVA,5,6.19,1024
3675,andromeda stories,"Action, Drama, Fantasy, Sci-Fi, Space",Special,1,6.19,737
5673,APFELLAND MONOGATARI," Adventure, Drama, Historical ",Movie,1,6.19/10,818
19959,Barbapapa (1977),"Comedy, Fantasy, Kids   ",TV,48,6.19,236
2824,Barbapapa Sekai wo Mawaru,,TV,50,6.19,528
12447,Ben-To Picture Drama,Comedy,Special,6,6.19,6718
33522,Chiba Pedal: Yowamushi Pedal to Manabu Jitensha Koutsuuanzen," Shounen, Sports ",ONA,6 eps,6.2,"1,867 members"
16508,EBITEN: KOURITSU EBISUGAWA KOUKOU TENMONBU SPECIALS,"Comedy, Ecchi, Parody, School, Shounen",Special,5,6.19,2744
15993,ginga e kickoff!!: natsuyasumi special,Sports,Special,1,6.19,762
31454,Gundam: G no Reconguista - From the Past to the Future,"Action, Mecha, Sci-Fi, Space   ",Special,1,6.2,736
29975,Gunslinger Stratos," Action, Sci-Fi ",ONA,1,6.19,2666
3178,Hengen Taima Yakou Karura Mau! Nara Onryou Emaki,"Action, Adventure, Demons, Fantasy, Horror, Shoujo, Supernatural",Movie,,6.19,506
17887,ICHIRIN-SHA,"Action, Mecha, Sci-Fi, Seinen",ONA,1,6.19/10,804
10751,Kikou Kai Galient OVA,"Action, Fantasy, Mecha, Sci-Fi",OVA,3,6.19,328
1990,Mahou Gakuen Lunar! Aoi Ryuu no Himitsu," Comedy, Fantasy, Magic ",Movie,1,6.19,833 members
9098,mobile suit sd gundam festival,"Action, Comedy, Fantasy, Mecha, Parody   ",Movie,1 eps,6.19,913
21587,Mou Hitotsu no Mirai wo.,Sci-Fi,ONA,3,6.19,6580
10688,MUYBRIDGE NO ITO,Drama,Movie,1,6.19,797
22031,Samurai Gun Special," Action, Historical, Seinen ",Special,1,6.19,370
10869,Scan2Go,,TV,52,6.19,642
21441,Taisei Kensetsu: Sri Lanka Kousokudouro,Drama,Special,1,6.19,1906
1452,The Samurai,"Comedy, Romance, School, Shounen   ",OVA,1,6.19,839
1979,tobira wo akete (1995)," Dementia, Fantasy ",OVA,1,6.19/10,"2,351 members"
31581,Tsuritama: Harikitte Contest,"Comedy, Sci-Fi, Slice of Life, Sports",Special,,6.19,913
14359,Vocaloid China Project Senden Animation,"Fantasy, Music",Music,5 eps,6.19,1582
16738,Wooser no Sono Higurashi: Ken to Pants to Wooser to,"Comedy, Fantasy, Slice of Life",Special,1,6.19,2209
20355,Zeonic Toyota Special Movie, Cars ,ONA,2,6.19,1251
30137,BIG ORDER,"Action, Shounen, Super Power   ",OVA,1,6.18,17237
7621,Chuumon no Ooi Ryouriten,"Fantasy, Horror, Supernatural",Movie,1,6.18,374
15043,haitai nanafa,"Comedy, Supernatural",TV,13,6.18,5907
2892,Hakushon Daimaou," Comedy, Fantasy ",TV,52,6.18,692 members
28093,Hana wa Saku: Touhoku ni Saku,"Fantasy, Kids",Special,1,6.18,557
7363,HOKUTO NO KEN: LEGEND OF HEROES,"Action, Martial Arts",Special,1,6.18/10,1906
3259,Lemon Angel (1988),Ecchi   ,TV,9 eps,6.18,567
19769,Mahou Sensou,,TV,12,6.18,104192
21013,Marvel Disk Wars: The Avengers,"Action, Kids, Super Power",TV,,6.18,3953
545,mousou kagaku series: wandaba style,"Comedy, Sci-Fi",TV,12,6.18,2077
31111,NISSHIN SEIFUN GROUP CM,"Kids, Slice of Life",Special,3,6.18,380
12393,Oyako Club," Comedy, Slice of Life ",TV,1818,6.18,160 members
8446,SAI: Part 1 / Revolving... to the Core,"Fantasy, Music   ",Music,1,6.18,306
34048,Seoul-yeok,"Horror, Thriller",Movie,1,6.18,405
7004,Shin Calimero,Comedy,TV,52,6.18,1016
989,SHINSHAKU SENGOKU EIYUU DENSETSU: SANADA JUU YUUSHI," Historical, Military ",Special,1 eps,6.18/10,560
